보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
계림동488,1,,광주광역시 동구 계림동 241-1,35.1582756,126.9208722,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동489,1,,광주광역시 동구 계림동 250-104,35.15668869,126.9209488,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동490,1,,광주광역시 동구 계림동 233,35.15585327,126.9211967,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동491,1,,광주광역시 동구 계림동 233,35.15583552,126.9211967,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동492,1,,광주광역시 동구 계림동 252-17,35.15596892,126.9209442,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동493,1,,광주광역시 동구 계림동 236-7,35.15574646,126.9211731,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동494,1,,광주광역시 동구 계림동 234-13,35.15533447,126.9212189,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동495,1,,광주광역시 동구 계림동 253-12,35.15530014,126.9208413,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동496,1,,광주광역시 동구 계림동 253-12,35.15531014,126.9208145,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동497,1,,광주광역시 동구 계림동 253-17,35.15506744,126.9209595,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동498,1,,광주광역시 동구 계림동 253-26,35.15497971,126.9210052,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동499,1,,광주광역시 동구 계림동 253-4,35.15505754,126.9211578,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동500,1,,광주광역시 동구 계림동 233-19,35.15519333,126.9213486,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동501,1,,광주광역시 동구 계림동 299-8,35.15530339,126.9194107,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동502,1,,광주광역시 동구 계림동 299-16,35.15514374,126.919292,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동503,1,,광주광역시 동구 계림동 300-1,35.15509415,126.9192657,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동504,1,,광주광역시 동구 계림동 320-1,35.15499878,126.9191557,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동001,1,,광주광역시 동구 계림동 555-3,35.16323433,126.9176734,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동002,1,,광주광역시 동구 계림동 555-6,35.16314545,126.9180664,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동003,1,,광주광역시 동구 계림동 555-12,35.16307406,126.9184884,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동004,1,,광주광역시 동구 계림동 554-5,35.16298921,126.9188729,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동005,1,,광주광역시 동구 계림동 554-8,35.16276703,126.9192953,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동006,1,,광주광역시 동구 계림동 554-8,35.16271231,126.9192352,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동007,1,,광주광역시 동구 계림동 557-9,35.16243292,126.9194056,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동008,1,,광주광역시 동구 계림동 557-4,35.16249093,126.9189719,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동009,1,,광주광역시 동구 계림동 557-2,35.16254285,126.9186779,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동010,1,,광주광역시 동구 계림동 557-1,35.16267342,126.9185074,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동011,1,,광주광역시 동구 계림동 556-7,35.16266317,126.9182558,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동012,1,,광주광역시 동구 계림동 556-6,35.16271099,126.9180277,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동013,1,,광주광역시 동구 계림동 555-23,35.16298318,126.9177052,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동014,1,,광주광역시 동구 계림동 556-1,35.16289906,126.9173498,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동015,1,,광주광역시 동구 계림동 555-25,35.16307507,126.9174311,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동016,1,,광주광역시 동구 계림동 560-1,35.16257675,126.9170908,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동017,1,,광주광역시 동구 계림동 560-2,35.16258922,126.9172733,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동018,1,,광주광역시 동구 계림동 560-3,35.16245636,126.9174956,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동019,1,,광주광역시 동구 계림동 560-5,35.16239293,126.9177096,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동020,1,,광주광역시 동구 계림동 560-8,35.16233747,126.9181956,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동021,1,,광주광역시 동구 계림동 557-20,35.16237813,126.9184705,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동022,1,,광주광역시 동구 계림동 559-1,35.1621489,126.9184582,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동023,1,,광주광역시 동구 계림동 559-2,35.16209696,126.9190958,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동024,1,,광주광역시 동구 계림동 559-6,35.16194757,126.9194444,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동025,1,,광주광역시 동구 계림동 557-11,35.16218007,126.9194634,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동026,1,,광주광역시 동구 계림동 558-2,35.1618539,126.9196611,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동027,1,,광주광역시 동구 계림동 820,35.16271484,126.9166987,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동028,1,,광주광역시 동구 계림동 821,35.16269537,126.916832,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동029,1,,광주광역시 동구 계림동 818,35.16279398,126.9164338,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동030,1,,광주광역시 동구 계림동 801,35.16312149,126.9163817,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동031,1,,광주광역시 동구 계림동 831,35.16292336,126.9159317,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동032,1,,광주광역시 동구 계림동 804,35.16316605,126.9159088,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동033,1,,광주광역시 동구 계림동 810,35.16295665,126.9162609,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동034,1,,광주광역시 동구 계림동 731,35.16367531,126.9156777,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동035,1,,광주광역시 동구 계림동 731,35.16367531,126.9156799,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동036,1,,광주광역시 동구 계림동 778,35.16344833,126.9160233,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동037,1,,광주광역시 동구 계림동 774,35.16338291,126.9164574,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동038,1,,광주광역시 동구 계림동 786,35.1632843,126.9166565,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동039,1,,광주광역시 동구 계림동 789,35.16319275,126.9170142,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동040,1,,광주광역시 동구 계림동 551-2,35.16346002,126.9176331,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동041,1,,광주광역시 동구 계림동 544-2,35.16347204,126.9174423,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동042,1,,광주광역시 동구 계림동 747,35.16358462,126.917038,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동043,1,,광주광역시 동구 계림동 742,35.16366959,126.9167368,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동044,1,,광주광역시 동구 계림동 739,35.16373825,126.9166412,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동045,1,,광주광역시 동구 계림동 735,35.16386032,126.9160953,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동046,1,,광주광역시 동구 계림동 594-1,35.16442396,126.9159927,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동047,1,,광주광역시 동구 계림동 721,35.16424942,126.9162445,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동048,1,,광주광역시 동구 계림동 730,35.16393122,126.9168657,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동049,1,,광주광역시 동구 계림동 730,35.16393122,126.9168657,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동050,1,,광주광역시 동구 계림동 730,35.16393122,126.9168657,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동051,1,,광주광역시 동구 계림동 730,35.16393122,126.9168657,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동052,1,,광주광역시 동구 계림동 730,35.16393122,126.9168657,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동053,1,,광주광역시 동구 계림동 730,35.1639328,126.9168657,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동054,1,,광주광역시 동구 계림동 505-1014,35.16332409,126.9174553,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동055,1,,광주광역시 동구 계림동 545-3,35.16397095,126.9177933,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동056,1,,광주광역시 동구 계림동 549-2,35.16376087,126.9181366,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동057,1,,광주광역시 동구 계림동 546-32,35.16404343,126.9182587,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동058,1,,광주광역시 동구 계림동 549-16,35.16358988,126.918190,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동059,1,,광주광역시 동구 계림동 549-4,35.16373062,126.9183235,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동060,1,,광주광역시 동구 계림동 549-5,35.16365051,126.9182896,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동061,1,,광주광역시 동구 계림동 546-19,35.16397095,126.9186142,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동062,1,,광주광역시 동구 계림동 546-21,35.16409066,126.9186172,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동063,1,,광주광역시 동구 계림동 546-42,35.16399382,126.9185255,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동064,1,,광주광역시 동구 계림동 547-20,35.16370145,126.918940,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동065,1,,광주광역시 동구 계림동 547-18,35.16384888,126.9190005,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동066,1,,광주광역시 동구 계림동 547-3,35.16396732,126.9190169,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동067,1,,광주광역시 동구 계림동 548-1,35.16351318,126.9188368,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동068,1,,광주광역시 동구 계림동 548-23,35.16340926,126.9188442,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동069,1,,광주광역시 동구 계림동 548-1,35.16356339,126.9188995,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동070,1,,광주광역시 동구 계림동 548-10,35.16341773,126.919342,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동071,1,,광주광역시 동구 계림동 548-12,35.16320023,126.9196534,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동072,1,,광주광역시 동구 계림동 548-19,35.16335914,126.9191437,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동073,1,,광주광역시 동구 계림동 545-2,35.16405608,126.9177704,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동074,1,,광주광역시 동구 계림동 653,35.16435145,126.9175186,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동075,1,,광주광역시 동구 계림동 697,35.16429901,126.9171167,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동076,1,,광주광역시 동구 계림동 662,35.1646347,126.9171559,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동077,1,,광주광역시 동구 계림동 656,35.1645718,126.917366,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동078,1,,광주광역시 동구 계림동 635,35.16466141,126.917716,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동079,1,,광주광역시 동구 계림동 634,35.16479111,126.9177856,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동080,1,,광주광역시 동구 계림동 631,35.16460004,126.9174473,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동081,1,,광주광역시 동구 계림동 651,35.16446686,126.9176178,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동082,1,,광주광역시 동구 계림동 649,35.16429125,126.9178391,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동083,1,,광주광역시 동구 계림동 646,35.16452026,126.9179306,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동084,1,,광주광역시 동구 계림동 674,35.16461752,126.9169138,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동085,1,,광주광역시 동구 계림동 673,35.16465759,126.9169388,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동086,1,,광주광역시 동구 계림동 692,35.16436446,126.9166336,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동087,1,,광주광역시 동구 계림동 693,35.1642952,126.916584,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동088,1,,광주광역시 동구 계림동 715,35.16414261,126.9165567,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동089,1,,광주광역시 동구 계림동 682,35.16466445,126.9167252,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
계림동090,1,,광주광역시 동구 계림동 689,35.16446425,126.9163876,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동091,1,,광주광역시 동구 계림동 607,35.16512114,126.9166112,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
계림동092,1,,광주광역시 동구 계림동 608,35.16511688,126.9168549,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
계림동093,1,,광주광역시 동구 계림동 620,35.16498044,126.9171448,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
